LineNo.,EventNo.,PID,State,Parent1,Parent2,CF,ACF,Px,Py,Pz,E,M,cTau,SpinProj
12115,1959,14,1,1,0,0,0,+1.5339019844e+01,+3.4403425584e+01,-1.4068502653e+01,4.0209501223e+01,0.0000000000e+00,0.0000e+00,-1.0000e+00
12119,1960,24,-1,0,0,0,0,+0.0000000000e+00,+0.0000000000e+00,+9.9999998245e-15,8.0419002446e+01,8.0419002446e+01,0.0000e+00,1.0000e+00
12120,1960,-11,1,1,0,0,0,-3.6203924101e+01,-1.1648775397e+01,-1.3053195013e+01,4.0209501223e+01,0.0000000000e+00,0.0000e+00,1.0000e+00
12121,1960,12,1,1,0,0,0,+3.6203924101e+01,+1.1648775397e+01,+1.3053195013e+01,4.0209501223e+01,0.0000000000e+00,0.0000e+00,-1.0000e+00
12125,1961,-24,-1,0,0,0,0,+0.0000000000e+00,+0.0000000000e+00,+9.9999998245e-15,8.0419002446e+01,8.0419002446e+01,0.0000e+00,1.0000e+00
12126,1961,11,1,1,0,0,0,-1.8597794760e+01,-1.5347697694e+01,-3.2177230989e+01,4.0209501223e+01,0.0000000000e+00,0.0000e+00,-1.0000e+00
12127,1961,-12,1,1,0,0,0,+1.8597794760e+01,+1.5347697694e+01,+3.2177230989e+01,4.0209501223e+01,0.0000000000e+00,0.0000e+00,1.0000e+00
12131,1962,24,-1,0,0,0,0,+0.0000000000e+00,+0.0000000000e+00,+9.9999998245e-15,8.0419002446e+01,8.0419002446e+01,0.0000e+00,1.0000e+00
12132,1962,-13,1,1,0,0,0,+1.5330856420e+01,+2.4194937891e+01,+2.8220095862e+01,4.0209501223e+01,0.0000000000e+00,0.0000e+00,1.0000e+00
12133,1962,14,1,1,0,0,0,-1.5330856420e+01,-2.4194937891e+01,-2.8220095862e+01,4.0209501223e+01,0.0000000000e+00,0.0000e+00,-1.0000e+00
12137,1963,-24,-1,0,0,0,0,+0.0000000000e+00,+0.0000000000e+00,+9.9999998245e-15,8.0419002446e+01,8.0419002446e+01,0.0000e+00,1.0000e+00
12138,1963,11,1,1,0,0,0,+3.4925003660e+01,-1.9338107176e+01,-4.8047600114e+00,4.0209501223e+01,0.0000000000e+00,0.0000e+00,-1.0000e+00
12139,1963,-12,1,1,0,0,0,-3.4925003660e+01,+1.9338107176e+01,+4.8047600114e+00,4.0209501223e+01,0.0000000000e+00,0.0000e+00,1.0000e+00
12143,1964,24,-1,0,0,0,0,+0.0000000000e+00,+0.0000000000e+00,+9.9999998245e-15,8.0419002446e+01,8.0419002446e+01,0.0000e+00,0.0000e+00
12144,1964,-13,1,1,0,0,0,-2.5022036829e+01,-2.9065866072e+01,+1.2077958892e+01,4.0209501223e+01,0.0000000000e+00,0.0000e+00,1.0000e+00
12145,1964,14,1,1,0,0,0,+2.5022036829e+01,+2.9065866072e+01,-1.2077958892e+01,4.0209501223e+01,0.0000000000e+00,0.0000e+00,-1.0000e+00
12149,1965,24,-1,0,0,0,0,+0.0000000000e+00,+0.0000000000e+00,+9.9999998245e-15,8.0419002446e+01,8.0419002446e+01,0.0000e+00,1.0000e+00
12150,1965,-13,1,1,0,0,0,+1.1738735461e+01,+4.2160276766e-01,+3.8455537046e+01,4.0209501223e+01,0.0000000000e+00,0.0000e+00,1.0000e+00
12151,1965,14,1,1,0,0,0,-1.1738735461e+01,-4.2160276766e-01,-3.8455537046e+01,4.0209501223e+01,0.0000000000e+00,0.0000e+00,-1.0000e+00
12155,1966,-24,-1,0,0,0,0,+0.0000000000e+00,+0.0000000000e+00,+9.9999998245e-15,8.0419002446e+01,8.0419002446e+01,0.0000e+00,0.0000e+00
12156,1966,13,1,1,0,0,0,+3.2916567803e+01,-1.0034734394e+01,+2.0799222541e+01,4.0209501223e+01,0.0000000000e+00,0.0000e+00,-1.0000e+00
12157,1966,-14,1,1,0,0,0,-3.2916567803e+01,+1.0034734394e+01,-2.0799222541e+01,4.0209501223e+01,0.0000000000e+00,0.0000e+00,1.0000e+00
12161,1967,24,-1,0,0,0,0,+0.0000000000e+00,+0.0000000000e+00,+9.9999998245e-15,8.0419002446e+01,8.0419002446e+01,0.0000e+00,-1.0000e+00
12162,1967,-11,1,1,0,0,0,-2.1592081258e+00,+3.4019647132e+01,-2.1326167444e+01,4.0209501223e+01,0.0000000000e+00,0.0000e+00,1.0000e+00
12163,1967,12,1,1,0,0,0,+2.1592081258e+00,-3.4019647132e+01,+2.1326167444e+01,4.0209501223e+01,0.0000000000e+00,0.0000e+00,-1.0000e+00
12167,1968,-24,-1,0,0,0,0,+0.0000000000e+00,+0.0000000000e+00,+9.9999998245e-15,8.0419002446e+01,8.0419002446e+01,0.0000e+00,1.0000e+00
12168,1968,11,1,1,0,0,0,+1.4942255216e+01,-7.9023113305e+00,-3.6484057796e+01,4.0209501223e+01,0.0000000000e+00,0.0000e+00,-1.0000e+00
12169,1968,-12,1,1,0,0,0,-1.4942255216e+01,+7.9023113305e+00,+3.6484057796e+01,4.0209501223e+01,0.0000000000e+00,0.0000e+00,1.0000e+00
12173,1969,24,-1,0,0,0,0,+0.0000000000e+00,+0.0000000000e+00,+9.9999998245e-15,8.0419002446e+01,8.0419002446e+01,0.0000e+00,0.0000e+00
12174,1969,-11,1,1,0,0,0,+2.9489097034e+01,+2.3444951868e+01,-1.4054585609e+01,4.0209501223e+01,0.0000000000e+00,0.0000e+00,1.0000e+00
12175,1969,12,1,1,0,0,0,-2.9489097034e+01,-2.3444951868e+01,+1.4054585609e+01,4.0209501223e+01,0.0000000000e+00,0.0000e+00,-1.0000e+00
12179,1970,-24,-1,0,0,0,0,+0.0000000000e+00,+0.0000000000e+00,+9.9999998245e-15,8.0419002446e+01,8.0419002446e+01,0.0000e+00,1.0000e+00
12180,1970,11,1,1,0,0,0,-3.8560393360e+00,-2.4694432046e+01,-3.1497936046e+01,4.0209501223e+01,0.0000000000e+00,0.0000e+00,-1.0000e+00
12181,1970,-12,1,1,0,0,0,+3.8560393360e+00,+2.4694432046e+01,+3.1497936046e+01,4.0209501223e+01,0.0000000000e+00,0.0000e+00,1.0000e+00
12185,1971,24,-1,0,0,0,0,+0.0000000000e+00,+0.0000000000e+00,+9.9999998245e-15,8.0419002446e+01,8.0419002446e+01,0.0000e+00,1.0000e+00
12186,1971,-11,1,1,0,0,0,+3.9720592458e+01,-5.2478762470e+00,+3.3968100160e+00,4.0209501223e+01,0.0000000000e+00,0.0000e+00,1.0000e+00
12187,1971,12,1,1,0,0,0,-3.9720592458e+01,+5.2478762470e+00,-3.3968100160e+00,4.0209501223e+01,0.0000000000e+00,0.0000e+00,-1.0000e+00
12191,1972,24,-1,0,0,0,0,+0.0000000000e+00,+0.0000000000e+00,+9.9999998245e-15,8.0419002446e+01,8.0419002446e+01,0.0000e+00,0.0000e+00
12192,1972,-13,1,1,0,0,0,+3.9740346911e+01,-5.9653125313e+00,+1.3870336547e+00,4.0209501223e+01,0.0000000000e+00,0.0000e+00,1.0000e+00
12193,1972,14,1,1,0,0,0,-3.9740346911e+01,+5.9653125313e+00,-1.3870336547e+00,4.0209501223e+01,0.0000000000e+00,0.0000e+00,-1.0000e+00
12197,1973,-24,-1,0,0,0,0,+0.0000000000e+00,+0.0000000000e+00,+9.9999998245e-15,8.0419002446e+01,8.0419002446e+01,0.0000e+00,-1.0000e+00
12198,1973,13,1,1,0,0,0,-1.8117399815e+01,-3.5219404940e+01,+6.9395481239e+00,4.0209501223e+01,0.0000000000e+00,0.0000e+00,-1.0000e+00
12199,1973,-14,1,1,0,0,0,+1.8117399815e+01,+3.5219404940e+01,-6.9395481239e+00,4.0209501223e+01,0.0000000000e+00,0.0000e+00,1.0000e+00
12203,1974,24,-1,0,0,0,0,+0.0000000000e+00,+0.0000000000e+00,+9.9999998245e-15,8.0419002446e+01,8.0419002446e+01,0.0000e+00,0.0000e+00
12204,1974,-11,1,1,0,0,0,-2.7209391976e+01,+3.6995702093e+00,-2.9372881322e+01,4.0209501223e+01,0.0000000000e+00,0.0000e+00,1.0000e+00
12205,1974,12,1,1,0,0,0,+2.7209391976e+01,-3.6995702093e+00,+2.9372881322e+01,4.0209501223e+01,0.0000000000e+00,0.0000e+00,-1.0000e+00
12209,1975,-24,-1,0,0,0,0,+0.0000000000e+00,+0.0000000000e+00,+9.9999998245e-15,8.0419002446e+01,8.0419002446e+01,0.0000e+00,0.0000e+00
12210,1975,11,1,1,0,0,0,-2.2770940552e+00,-3.9861470027e+01,-4.7625663855e+00,4.0209501223e+01,0.0000000000e+00,0.0000e+00,-1.0000e+00
12211,1975,-12,1,1,0,0,0,+2.2770940552e+00,+3.9861470027e+01,+4.7625663855e+00,4.0209501223e+01,0.0000000000e+00,0.0000e+00,1.0000e+00
12215,1976,-24,-1,0,0,0,0,+0.0000000000e+00,+0.0000000000e+00,+9.9999998245e-15,8.0419002446e+01,8.0419002446e+01,0.0000e+00,-1.0000e+00
12216,1976,11,1,1,0,0,0,+1.3402949272e+01,-1.3246447523e+01,+3.5520368346e+01,4.0209501223e+01,0.0000000000e+00,0.0000e+00,-1.0000e+00
12217,1976,-12,1,1,0,0,0,-1.3402949272e+01,+1.3246447523e+01,-3.5520368346e+01,4.0209501223e+01,0.0000000000e+00,0.0000e+00,1.0000e+00
12221,1977,24,-1,0,0,0,0,+0.0000000000e+00,+0.0000000000e+00,+9.9999998245e-15,8.0419002446e+01,8.0419002446e+01,0.0000e+00,1.0000e+00
12222,1977,-11,1,1,0,0,0,-2.1185505342e+01,+1.3621467718e+01,+3.1343802724e+01,4.0209501223e+01,0.0000000000e+00,0.0000e+00,1.0000e+00
12223,1977,12,1,1,0,0,0,+2.1185505342e+01,-1.3621467718e+01,-3.1343802724e+01,4.0209501223e+01,0.0000000000e+00,0.0000e+00,-1.0000e+00
12227,1978,24,-1,0,0,0,0,+0.0000000000e+00,+0.0000000000e+00,+9.9999998245e-15,8.0419002446e+01,8.0419002446e+01,0.0000e+00,1.0000e+00
12228,1978,-11,1,1,0,0,0,+3.5861320509e+01,+1.4636519030e+00,+1.8128083270e+01,4.0209501223e+01,0.0000000000e+00,0.0000e+00,1.0000e+00
12229,1978,12,1,1,0,0,0,-3.5861320509e+01,-1.4636519030e+00,-1.8128083270e+01,4.0209501223e+01,0.0000000000e+00,0.0000e+00,-1.0000e+00
12233,1979,-24,-1,0,0,0,0,+0.0000000000e+00,+0.0000000000e+00,+9.9999998245e-15,8.0419002446e+01,8.0419002446e+01,0.0000e+00,1.0000e+00
12234,1979,13,1,1,0,0,0,-3.6303428920e+01,+1.2819712996e+01,-1.1598275559e+01,4.0209501223e+01,0.0000000000e+00,0.0000e+00,-1.0000e+00
12235,1979,-14,1,1,0,0,0,+3.6303428920e+01,-1.2819712996e+01,+1.1598275559e+01,4.0209501223e+01,0.0000000000e+00,0.0000e+00,1.0000e+00
12239,1980,24,-1,0,0,0,0,+0.0000000000e+00,+0.0000000000e+00,+9.9999998245e-15,8.0419002446e+01,8.0419002446e+01,0.0000e+00,-1.0000e+00
12240,1980,-11,1,1,0,0,0,-1.1958312386e+01,+2.0041372202e+01,-3.2743642951e+01,4.0209501223e+01,0.0000000000e+00,0.0000e+00,1.0000e+00
12241,1980,12,1,1,0,0,0,+1.1958312386e+01,-2.0041372202e+01,+3.2743642951e+01,4.0209501223e+01,0.0000000000e+00,0.0000e+00,-1.0000e+00
12245,1981,24,-1,0,0,0,0,+0.0000000000e+00,+0.0000000000e+00,+9.9999998245e-15,8.0419002446e+01,8.0419002446e+01,0.0000e+00,-1.0000e+00
12246,1981,-11,1,1,0,0,0,-2.8594070214e+01,+1.4421211488e+01,-2.4314847242e+01,4.0209501223e+01,0.0000000000e+00,0.0000e+00,1.0000e+00
12247,1981,12,1,1,0,0,0,+2.8594070214e+01,-1.4421211488e+01,+2.4314847242e+01,4.0209501223e+01,0.0000000000e+00,0.0000e+00,-1.0000e+00
12251,1982,-24,-1,0,0,0,0,+0.0000000000e+00,+0.0000000000e+00,+9.9999998245e-15,8.0419002446e+01,8.0419002446e+01,0.0000e+00,0.0000e+00
12252,1982,11,1,1,0,0,0,+7.6702356257e+00,-3.8367466836e+01,+9.2687087912e+00,4.0209501223e+01,0.0000000000e+00,0.0000e+00,-1.0000e+00
12253,1982,-12,1,1,0,0,0,-7.6702356257e+00,+3.8367466836e+01,-9.2687087912e+00,4.0209501223e+01,0.0000000000e+00,0.0000e+00,1.0000e+00
12257,1983,24,-1,0,0,0,0,+0.0000000000e+00,+0.0000000000e+00,+9.9999998245e-15,8.0419002446e+01,8.0419002446e+01,0.0000e+00,0.0000e+00
12258,1983,-13,1,1,0,0,0,+2.7446103716e+01,-2.9048549424e+01,-4.4381477813e+00,4.0209501223e+01,0.0000000000e+00,0.0000e+00,1.0000e+00
12259,1983,14,1,1,0,0,0,-2.7446103716e+01,+2.9048549424e+01,+4.4381477813e+00,4.0209501223e+01,0.0000000000e+00,0.0000e+00,-1.0000e+00
12263,1984,-24,-1,0,0,0,0,+0.0000000000e+00,+0.0000000000e+00,+9.9999998245e-15,8.0419002446e+01,8.0419002446e+01,0.0000e+00,0.0000e+00
12264,1984,11,1,1,0,0,0,-2.8860587532e+01,-2.6203336974e+01,-9.8618257589e+00,4.0209501223e+01,0.0000000000e+00,0.0000e+00,-1.0000e+00
12265,1984,-12,1,1,0,0,0,+2.8860587532e+01,+2.6203336974e+01,+9.8618257589e+00,4.0209501223e+01,0.0000000000e+00,0.0000e+00,1.0000e+00
12269,1985,24,-1,0,0,0,0,+0.0000000000e+00,+0.0000000000e+00,+9.9999998245e-15,8.0419002446e+01,8.0419002446e+01,0.0000e+00,-1.0000e+00
12270,1985,-11,1,1,0,0,0,-1.6837781421e+01,+2.3801978568e+01,-2.7690412089e+01,4.0209501223e+01,0.0000000000e+00,0.0000e+00,1.0000e+00
12271,1985,12,1,1,0,0,0,+1.6837781421e+01,-2.3801978568e+01,+2.7690412089e+01,4.0209501223e+01,0.0000000000e+00,0.0000e+00,-1.0000e+00
12275,1986,24,-1,0,0,0,0,+0.0000000000e+00,+0.0000000000e+00,+9.9999998245e-15,8.0419002446e+01,8.0419002446e+01,0.0000e+00,0.0000e+00
12276,1986,-11,1,1,0,0,0,+1.6690781417e+01,-4.1074921448e-03,+3.6581713839e+01,4.0209501223e+01,0.0000000000e+00,0.0000e+00,1.0000e+00
12277,1986,12,1,1,0,0,0,-1.6690781417e+01,+4.1074921448e-03,-3.6581713839e+01,4.0209501223e+01,0.0000000000e+00,0.0000e+00,-1.0000e+00
12281,1987,-24,-1,0,0,0,0,+0.0000000000e+00,+0.0000000000e+00,+9.9999998245e-15,8.0419002446e+01,8.0419002446e+01,0.0000e+00,1.0000e+00
12282,1987,13,1,1,0,0,0,+1.6748414085e+01,-5.4218226775e+00,-3.6151050512e+01,4.0209501223e+01,0.0000000000e+00,0.0000e+00,-1.0000e+00
12283,1987,-14,1,1,0,0,0,-1.6748414085e+01,+5.4218226775e+00,+3.6151050512e+01,4.0209501223e+01,0.0000000000e+00,0.0000e+00,1.0000e+00
12287,1988,24,-1,0,0,0,0,+0.0000000000e+00,+0.0000000000e+00,+9.9999998245e-15,8.0419002446e+01,8.0419002446e+01,0.0000e+00,0.0000e+00
12288,1988,-11,1,1,0,0,0,+1.4306986329e+01,-2.2597083763e+01,-3.0024755389e+01,4.0209501223e+01,0.0000000000e+00,0.0000e+00,1.0000e+00
12289,1988,12,1,1,0,0,0,-1.4306986329e+01,+2.2597083763e+01,+3.0024755389e+01,4.0209501223e+01,0.0000000000e+00,0.0000e+00,-1.0000e+00
12293,1989,24,-1,0,0,0,0,+0.0000000000e+00,+0.0000000000e+00,+9.9999998245e-15,8.0419002446e+01,8.0419002446e+01,0.0000e+00,-1.0000e+00
12294,1989,-11,1,1,0,0,0,+1.1227239052e-01,-8.5398055821e+00,-3.9292023416e+01,4.0209501223e+01,0.0000000000e+00,0.0000e+00,1.0000e+00
12295,1989,12,1,1,0,0,0,-1.1227239052e-01,+8.5398055821e+00,+3.9292023416e+01,4.0209501223e+01,0.0000000000e+00,0.0000e+00,-1.0000e+00
12299,1990,24,-1,0,0,0,0,+0.0000000000e+00,+0.0000000000e+00,+9.9999998245e-15,8.0419002446e+01,8.0419002446e+01,0.0000e+00,-1.0000e+00
12300,1990,-13,1,1,0,0,0,+1.7950289053e+01,-2.0764576487e+01,-2.9384068385e+01,4.0209501223e+01,0.0000000000e+00,0.0000e+00,1.0000e+00
12301,1990,14,1,1,0,0,0,-1.7950289053e+01,+2.0764576487e+01,+2.9384068385e+01,4.0209501223e+01,0.0000000000e+00,0.0000e+00,-1.0000e+00
12305,1991,-24,-1,0,0,0,0,+0.0000000000e+00,+0.0000000000e+00,+9.9999998245e-15,8.0419002446e+01,8.0419002446e+01,0.0000e+00,1.0000e+00
12306,1991,11,1,1,0,0,0,-4.5405453494e+00,+2.2248069116e+01,-3.3184497241e+01,4.0209501223e+01,0.0000000000e+00,0.0000e+00,-1.0000e+00
12307,1991,-12,1,1,0,0,0,+4.5405453494e+00,-2.2248069116e+01,+3.3184497241e+01,4.0209501223e+01,0.0000000000e+00,0.0000e+00,1.0000e+00
12311,1992,-24,-1,0,0,0,0,+0.0000000000e+00,+0.0000000000e+00,+9.9999998245e-15,8.0419002446e+01,8.0419002446e+01,0.0000e+00,0.0000e+00
12312,1992,13,1,1,0,0,0,-3.0545200087e+01,+2.4309714267e+01,+9.6349640619e+00,4.0209501223e+01,0.0000000000e+00,0.0000e+00,-1.0000e+00
12313,1992,-14,1,1,0,0,0,+3.0545200087e+01,-2.4309714267e+01,-9.6349640619e+00,4.0209501223e+01,0.0000000000e+00,0.0000e+00,1.0000e+00
12317,1993,24,-1,0,0,0,0,+0.0000000000e+00,+0.0000000000e+00,+9.9999998245e-15,8.0419002446e+01,8.0419002446e+01,0.0000e+00,1.0000e+00
12318,1993,-11,1,1,0,0,0,+2.4867290782e+01,+3.1580920910e+01,+1.0330886870e+00,4.0209501223e+01,0.0000000000e+00,0.0000e+00,1.0000e+00
12319,1993,12,1,1,0,0,0,-2.4867290782e+01,-3.1580920910e+01,-1.0330886870e+00,4.0209501223e+01,0.0000000000e+00,0.0000e+00,-1.0000e+00
12323,1994,24,-1,0,0,0,0,+0.0000000000e+00,+0.0000000000e+00,+9.9999998245e-15,8.0419002446e+01,8.0419002446e+01,0.0000e+00,-1.0000e+00
12324,1994,-13,1,1,0,0,0,+3.2575288113e+01,+6.5560595035e+00,+2.2642276316e+01,4.0209501223e+01,0.0000000000e+00,0.0000e+00,1.0000e+00
12325,1994,14,1,1,0,0,0,-3.2575288113e+01,-6.5560595035e+00,-2.2642276316e+01,4.0209501223e+01,0.0000000000e+00,0.0000e+00,-1.0000e+00
12329,1995,-24,-1,0,0,0,0,+0.0000000000e+00,+0.0000000000e+00,+9.9999998245e-15,8.0419002446e+01,8.0419002446e+01,0.0000e+00,0.0000e+00
12330,1995,13,1,1,0,0,0,+3.5973373169e+01,+1.4475909470e+01,+1.0638066388e+01,4.0209501223e+01,0.0000000000e+00,0.0000e+00,-1.0000e+00
12331,1995,-14,1,1,0,0,0,-3.5973373169e+01,-1.4475909470e+01,-1.0638066388e+01,4.0209501223e+01,0.0000000000e+00,0.0000e+00,1.0000e+00
12335,1996,-24,-1,0,0,0,0,+0.0000000000e+00,+0.0000000000e+00,+9.9999998245e-15,8.0419002446e+01,8.0419002446e+01,0.0000e+00,0.0000e+00
12336,1996,11,1,1,0,0,0,+2.3428427860e+00,-2.9553537291e+01,-2.7164379431e+01,4.0209501223e+01,0.0000000000e+00,0.0000e+00,-1.0000e+00
12337,1996,-12,1,1,0,0,0,-2.3428427860e+00,+2.9553537291e+01,+2.7164379431e+01,4.0209501223e+01,0.0000000000e+00,0.0000e+00,1.0000e+00
12341,1997,24,-1,0,0,0,0,+0.0000000000e+00,+0.0000000000e+00,+9.9999998245e-15,8.0419002446e+01,8.0419002446e+01,0.0000e+00,0.0000e+00
12342,1997,-13,1,1,0,0,0,-1.7753782792e+01,+3.0520959057e+01,-1.9237417794e+01,4.0209501223e+01,0.0000000000e+00,0.0000e+00,1.0000e+00
12343,1997,14,1,1,0,0,0,+1.7753782792e+01,-3.0520959057e+01,+1.9237417794e+01,4.0209501223e+01,0.0000000000e+00,0.0000e+00,-1.0000e+00
12347,1998,-24,-1,0,0,0,0,+0.0000000000e+00,+0.0000000000e+00,+9.9999998245e-15,8.0419002446e+01,8.0419002446e+01,0.0000e+00,1.0000e+00
12348,1998,13,1,1,0,0,0,-6.0574260112e+00,-1.9702718696e+01,-3.4524114104e+01,4.0209501223e+01,0.0000000000e+00,0.0000e+00,-1.0000e+00
12349,1998,-14,1,1,0,0,0,+6.0574260112e+00,+1.9702718696e+01,+3.4524114104e+01,4.0209501223e+01,0.0000000000e+00,0.0000e+00,1.0000e+00
12353,1999,-24,-1,0,0,0,0,+0.0000000000e+00,+0.0000000000e+00,+9.9999998245e-15,8.0419002446e+01,8.0419002446e+01,0.0000e+00,-1.0000e+00
12354,1999,13,1,1,0,0,0,+2.6492507402e+00,-2.5321558150e+01,+3.1122405948e+01,4.0209501223e+01,0.0000000000e+00,0.0000e+00,-1.0000e+00
12355,1999,-14,1,1,0,0,0,-2.6492507402e+00,+2.5321558150e+01,-3.1122405948e+01,4.0209501223e+01,0.0000000000e+00,0.0000e+00,1.0000e+00
12359,2000,-24,-1,0,0,0,0,+0.0000000000e+00,+0.0000000000e+00,+9.9999998245e-15,8.0419002446e+01,8.0419002446e+01,0.0000e+00,1.0000e+00
12360,2000,13,1,1,0,0,0,-1.0138654410e+01,+3.8500085191e+01,-5.6351677586e+00,4.0209501223e+01,0.0000000000e+00,0.0000e+00,-1.0000e+00
12361,2000,-14,1,1,0,0,0,+1.0138654410e+01,-3.8500085191e+01,+5.6351677586e+00,4.0209501223e+01,0.0000000000e+00,0.0000e+00,1.0000e+00
12365,2001,-24,-1,0,0,0,0,+0.0000000000e+00,+0.0000000000e+00,+9.9999998245e-15,8.0419002446e+01,8.0419002446e+01,0.0000e+00,0.0000e+00
12366,2001,13,1,1,0,0,0,-3.6245428833e+01,+1.0971747519e+01,+1.3516420890e+01,4.0209501223e+01,0.0000000000e+00,0.0000e+00,-1.0000e+00
12367,2001,-14,1,1,0,0,0,+3.6245428833e+01,-1.0971747519e+01,-1.3516420890e+01,4.0209501223e+01,0.0000000000e+00,0.0000e+00,1.0000e+00
12371,2002,-24,-1,0,0,0,0,+0.0000000000e+00,+0.0000000000e+00,+9.9999998245e-15,8.0419002446e+01,8.0419002446e+01,0.0000e+00,0.0000e+00
12372,2002,13,1,1,0,0,0,+3.6739389896e+01,+7.3123952304e+00,+1.4613353299e+01,4.0209501223e+01,0.0000000000e+00,0.0000e+00,-1.0000e+00
12373,2002,-14,1,1,0,0,0,-3.6739389896e+01,-7.3123952304e+00,-1.4613353299e+01,4.0209501223e+01,0.0000000000e+00,0.0000e+00,1.0000e+00
12377,2003,24,-1,0,0,0,0,+0.0000000000e+00,+0.0000000000e+00,+9.9999998245e-15,8.0419002446e+01,8.0419002446e+01,0.0000e+00,-1.0000e+00
12378,2003,-13,1,1,0,0,0,-2.5451048750e+01,+7.4483802012e+00,-3.0225316186e+01,4.0209501223e+01,0.0000000000e+00,0.0000e+00,1.0000e+00
12379,2003,14,1,1,0,0,0,+2.5451048750e+01,-7.4483802012e+00,+3.0225316186e+01,4.0209501223e+01,0.0000000000e+00,0.0000e+00,-1.0000e+00
12383,2004,-24,-1,0,0,0,0,+0.0000000000e+00,+0.0000000000e+00,+9.9999998245e-15,8.0419002446e+01,8.0419002446e+01,0.0000e+00,0.0000e+00
12384,2004,13,1,1,0,0,0,-2.5172670269e+01,+9.6753594260e+00,+2.9824957336e+01,4.0209501223e+01,0.0000000000e+00,0.0000e+00,-1.0000e+00
12385,2004,-14,1,1,0,0,0,+2.5172670269e+01,-9.6753594260e+00,-2.9824957336e+01,4.0209501223e+01,0.0000000000e+00,0.0000e+00,1.0000e+00
12389,2005,-24,-1,0,0,0,0,+0.0000000000e+00,+0.0000000000e+00,+9.9999998245e-15,8.0419002446e+01,8.0419002446e+01,0.0000e+00,0.0000e+00
12390,2005,11,1,1,0,0,0,+1.6287179786e+01,-4.2172071179e+00,+3.6520500097e+01,4.0209501223e+01,0.0000000000e+00,0.0000e+00,-1.0000e+00
12391,2005,-12,1,1,0,0,0,-1.6287179786e+01,+4.2172071179e+00,-3.6520500097e+01,4.0209501223e+01,0.0000000000e+00,0.0000e+00,1.0000e+00
12395,2006,24,-1,0,0,0,0,+0.0000000000e+00,+0.0000000000e+00,+9.9999998245e-15,8.0419002446e+01,8.0419002446e+01,0.0000e+00,-1.0000e+00
12396,2006,-13,1,1,0,0,0,+2.9453436634e+01,+2.3686758154e+01,-1.3719932478e+01,4.0209501223e+01,0.0000000000e+00,0.0000e+00,1.0000e+00
12397,2006,14,1,1,0,0,0,-2.9453436634e+01,-2.3686758154e+01,+1.3719932478e+01,4.0209501223e+01,0.0000000000e+00,0.0000e+00,-1.0000e+00
12401,2007,24,-1,0,0,0,0,+0.0000000000e+00,+0.0000000000e+00,+9.9999998245e-15,8.0419002446e+01,8.0419002446e+01,0.0000e+00,0.0000e+00
12402,2007,-11,1,1,0,0,0,-3.5343698803e+01,+1.8533795020e+01,-4.9117599366e+00,4.0209501223e+01,0.0000000000e+00,0.0000e+00,1.0000e+00
12403,2007,12,1,1,0,0,0,+3.5343698803e+01,-1.8533795020e+01,+4.9117599366e+00,4.0209501223e+01,0.0000000000e+00,0.0000e+00,-1.0000e+00
12407,2008,24,-1,0,0,0,0,+0.0000000000e+00,+0.0000000000e+00,+9.9999998245e-15,8.0419002446e+01,8.0419002446e+01,0.0000e+00,-1.0000e+00
12408,2008,-13,1,1,0,0,0,+1.7319616313e+01,+1.3121714387e+01,-3.3832757660e+01,4.0209501223e+01,0.0000000000e+00,0.0000e+00,1.0000e+00
12409,2008,14,1,1,0,0,0,-1.7319616313e+01,-1.3121714387e+01,+3.3832757660e+01,4.0209501223e+01,0.0000000000e+00,0.0000e+00,-1.0000e+00
12413,2009,-24,-1,0,0,0,0,+0.0000000000e+00,+0.0000000000e+00,+9.9999998245e-15,8.0419002446e+01,8.0419002446e+01,0.0000e+00,0.0000e+00
12414,2009,11,1,1,0,0,0,-2.0286649093e+01,+3.4338842407e+01,+5.1087923547e+00,4.0209501223e+01,0.0000000000e+00,0.0000e+00,-1.0000e+00
12415,2009,-12,1,1,0,0,0,+2.0286649093e+01,-3.4338842407e+01,-5.1087923547e+00,4.0209501223e+01,0.0000000000e+00,0.0000e+00,1.0000e+00
12419,2010,24,-1,0,0,0,0,+0.0000000000e+00,+0.0000000000e+00,+9.9999998245e-15,8.0419002446e+01,8.0419002446e+01,0.0000e+00,1.0000e+00
12420,2010,-11,1,1,0,0,0,+2.3312911141e+01,+6.3759348126e+00,+3.2135021674e+01,4.0209501223e+01,0.0000000000e+00,0.0000e+00,1.0000e+00
12421,2010,12,1,1,0,0,0,-2.3312911141e+01,-6.3759348126e+00,-3.2135021674e+01,4.0209501223e+01,0.0000000000e+00,0.0000e+00,-1.0000e+00
12425,2011,24,-1,0,0,0,0,+0.0000000000e+00,+0.0000000000e+00,+9.9999998245e-15,8.0419002446e+01,8.0419002446e+01,0.0000e+00,0.0000e+00
12426,2011,-13,1,1,0,0,0,+3.1592228142e+01,+6.1324801743e+00,+2.4106592388e+01,4.0209501223e+01,0.0000000000e+00,0.0000e+00,1.0000e+00
12427,2011,14,1,1,0,0,0,-3.1592228142e+01,-6.1324801743e+00,-2.4106592388e+01,4.0209501223e+01,0.0000000000e+00,0.0000e+00,-1.0000e+00
12431,2012,24,-1,0,0,0,0,+0.0000000000e+00,+0.0000000000e+00,+9.9999998245e-15,8.0419002446e+01,8.0419002446e+01,0.0000e+00,0.0000e+00
